domain,intent,utterance
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la missatges de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la missatges de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la missatges de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la missatges de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la missatges de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificacions de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la notificació de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la so de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva la sons de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avisos de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les avís de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatge de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les missatges de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'apunt"
